Trade,Afghanistan,2018,Import,Ores and Metals,China,1585.87
Trade,Afghanistan,2018,Import,Ores and Metals,Austria,1422.18
Trade,Afghanistan,2018,Import,Ores and Metals,Turkey,1318.61
Trade,Afghanistan,2018,Import,Ores and Metals,India,677.09
Trade,Afghanistan,2018,Import,Ores and Metals,Australia,222.5
Trade,Afghanistan,2018,Import,Ores and Metals,Kyrgyz Republic,206.86
Trade,Afghanistan,2018,Import,Ores and Metals,Uzbekistan,202.39
Trade,Afghanistan,2018,Import,Textiles,China,831051.06
Trade,Afghanistan,2018,Import,Textiles,India,116421.86
Trade,Afghanistan,2018,Import,Textiles,"Iran, Islamic Rep.",23528.81
Trade,Afghanistan,2018,Import,Textiles,Pakistan,14923.97
Trade,Afghanistan,2018,Import,Textiles,"Korea,Rep.",8231.89
Trade,Afghanistan,2018,Import,Textiles,Turkey,6635.02
Trade,Afghanistan,2018,Import,Textiles,Uzbekistan,1830.72
Trade,Afghanistan,2018,Import,Textiles,Japan,861.26
Trade,Afghanistan,2018,Import,Textiles,Kenya,505.49
Trade,Afghanistan,2018,Import,Textiles,United States,470.29
Trade,Afghanistan,2018,Import,Machinery and Transport Equipment,Japan,472993.24
Trade,Afghanistan,2018,Import,Machinery and Transport Equipment,China,469061.28
Trade,Afghanistan,2018,Import,Machinery and Transport Equipment,"Iran, Islamic Rep.",144713.97
Trade,Afghanistan,2018,Import,Machinery and Transport Equipment,India,142631.83
Trade,Afghanistan,2018,Import,Machinery and Transport Equipment,Pakistan,70925.47
Trade,Afghanistan,2018,Import,Machinery and Transport Equipment,Turkey,34273.67
Trade,Afghanistan,2018,Import,Machinery and Transport Equipment,United States,23960.1
Trade,Afghanistan,2018,Import,Machinery and Transport Equipment,Germany,23797.69
Trade,Afghanistan,2018,Import,Machinery and Transport Equipment,Canada,18555.31
Trade,Afghanistan,2018,Import,Machinery and Transport Equipment,Italy,14776.77
Trade,Afghanistan,2018,Import,Raw materials,"Iran, Islamic Rep.",763600.63
Trade,Afghanistan,2018,Import,Raw materials,Turkmenistan,477308.68
Trade,Afghanistan,2018,Import,Raw materials,India,180012.62
Trade,Afghanistan,2018,Import,Raw materials,Unspecified,165567.02
Trade,Afghanistan,2018,Import,Raw materials,Kazakhstan,154529.81
Trade,Afghanistan,2018,Import,Raw materials,Pakistan,123582.34
Trade,Afghanistan,2018,Import,Raw materials,Uzbekistan,52622.17
Trade,Afghanistan,2018,Import,Raw materials,China,15393.15
Trade,Afghanistan,2018,Import,Raw materials,United States,13991.71
Trade,Afghanistan,2018,Import,Raw materials,Tajikiatan,10944.8
Trade,Afghanistan,2018,Import,Intermediate goods,Kazakhstan,1008068.26
Trade,Afghanistan,2018,Import,Intermediate goods,China,888878.37
Trade,Afghanistan,2018,Import,Intermediate goods,Pakistan,776312.34
Trade,Afghanistan,2018,Import,Intermediate goods,"Iran, Islamic Rep.",604764.28
Trade,Afghanistan,2018,Import,Intermediate goods,Malaysia,538236.93
Trade,Afghanistan,2018,Import,Intermediate goods,Uzbekistan,384329
Trade,Afghanistan,2018,Import,Intermediate goods,India,188604.99
Trade,Afghanistan,2018,Import,Intermediate goods,United Arab Emirates,101397.03
Trade,Afghanistan,2018,Import,Intermediate goods,Tajikistan,85935.44
Trade,Afghanistan,2018,Import,Intermediate goods,Russian Federation,82198.1
Trade,Afghanistan,2018,Import,Consumer goods,China,625095.87
Trade,Afghanistan,2018,Import,Consumer goods,Pakistan,552280.71
